-0.1085228	-0.27520353	0.35033336	-0.18675049	0.100798644	0.45073318	-0.44475207	-0.08254654	0.014702338	-0.08139812	0.029826747	0.089306414	0.43252027	0.12763146	-0.062582746	-0.33570737
-0.36521763	-0.0783041	0.4008644	-0.102785155	0.27836213	0.35156444	-0.501384	-0.17148188	0.32938096	-0.23649171	-0.0068600737	-0.11647433	0.50695175	0.2023037	0.32289293	-0.51020384
-0.32295153	0.0322141	0.07239999	-0.23393765	0.16227546	0.46527067	-0.46335554	0.21650118	0.30619094	-0.15896812	-0.15748127	0.12132065	0.5369289	-0.044009767	-0.17097738	-0.09918341
-0.010815228	-0.21540377	0.23808521	-0.43227836	-0.17200735	0.2777677	-0.2649541	0.12206401	-0.055316087	-0.13490817	-0.12359429	0.18706377	0.2745453	0.21024191	-0.06710788	-0.13230325
-0.3584244	0.24137004	-0.239423	-0.43740892	-0.355199	0.20462374	-0.31479108	0.33464855	0.18374303	-0.31987283	-0.22323674	-0.011759365	0.1140531	0.33071485	-0.2875827	-0.13432938
-0.32373106	0.17910206	-0.24958202	-0.32511577	0.22639401	0.6226546	-0.48080808	0.42721468	0.43240634	0.39471465	-0.43164408	0.47720316	0.5092749	-0.5239168	-0.51724166	0.5003688
-0.24817027	-0.09978367	0.27711162	-0.17435628	0.16428794	0.29147533	-0.37648517	-0.030032314	0.185114	-0.1665459	-0.054546654	0.015765348	0.3184674	0.1103683	0.19505359	-0.3100172
-0.22512676	-0.16969655	0.28436324	-0.15203305	0.08676934	0.2742497	-0.36417013	-0.07247824	0.09521283	-0.14616415	0.030583488	0.054162614	0.45170286	0.083236	-0.13082004	-0.2805022
0.32435507	-0.26968336	0.068653286	-0.45255476	-0.46023166	0.3128337	0.0940001	0.21692723	-0.39394084	0.28647456	-0.19079222	0.35255516	0.012147515	0.16939186	-0.5283061	0.33213466
0.067672074	-0.19257535	0.18589747	-0.31527352	-0.09474334	0.28509992	-0.25513697	0.036724824	-0.08640438	0.081816085	-0.14479004	0.17602657	0.24584673	0.08604665	-0.17983629	-0.010563556
0.32906598	-0.5096734	0.5466146	0.15309374	0.38155663	0.43943903	-0.30688518	-0.33598486	0.09769673	0.48111323	-0.049817327	0.27553058	0.52752	-0.2810944	0.25992066	-0.1514393
-0.021739092	-0.1885694	0.17069383	-0.29332545	-0.2223516	0.25463313	-0.28769517	0.04287183	-0.05443128	-0.15042366	-0.035958815	0.03222812	0.24639413	0.1759791	-0.16385111	-0.17451291
0.23199843	-0.08004202	-0.13552238	-0.63440365	-0.6374406	0.018048113	0.14441223	0.4090573	-0.41633585	-0.28645036	-0.16889702	0.16061956	-0.42511934	0.51586306	-0.40725428	0.1783833
-0.14805217	-0.12927741	0.28505114	-0.29984322	0.11257798	0.13906027	-0.33854872	0.010988935	0.18227014	-0.1358251	-0.050437506	-0.009265746	0.26720288	0.16508925	0.28139478	-0.35936677
-0.2881988	0.20007373	-0.03191936	-0.22266752	-0.19519159	-0.22496015	-0.2368631	-0.0046145604	0.2000366	-0.36165038	0.12315223	-0.41704333	-0.025083827	0.38811132	0.2661739	-0.52687514
-0.16749024	0.056039095	0.038525216	-0.44368118	-0.40139413	0.02585926	-0.27985868	0.15688603	-0.02178473	-0.27951097	0.051743656	-0.15366046	-0.028360873	0.4160338	0.008645327	-0.34523508
-0.08302478	0.029624818	-0.048735306	-0.3686576	-0.23914044	0.07664914	-0.26187342	0.18765199	0.028190732	-0.19758712	-0.124311365	-0.012687462	0.03939053	0.24327569	0.001552556	-0.16795358
-0.26772594	0.13225053	0.05506228	-0.32368863	0.039050132	0.15537408	-0.38388735	0.0853829	0.32614014	-0.26991493	-0.124148026	-0.031360842	0.17381732	0.19076888	0.23279727	-0.35505915
-0.45200753	0.38505366	-0.38382626	-0.487048	0.18251097	0.4771652	-0.45906582	0.52975553	0.5723402	0.19546749	-0.5538776	0.53297323	0.28735003	-0.46144256	-0.27693814	0.6109187
-0.022559728	-0.120214134	0.17317207	-0.32632118	-0.107297726	-0.076575786	-0.17295939	0.04507143	0.023485433	-0.16164815	-0.02101375	-0.030987028	-0.0035687909	0.29104254	0.20023116	-0.27179018
-0.16849245	0.0012303191	-0.02226302	-0.38085386	-0.13144825	0.08453929	-0.3294375	0.24673653	0.045396898	-0.20390311	-0.20655242	0.1383046	0.14396651	0.105853125	0.0025482764	-0.13355981
-0.11429277	-0.055883244	-0.027084662	-0.24164566	-0.102898575	0.4129032	-0.24932982	0.19680883	-0.021102468	0.15331043	-0.19672446	0.2731422	0.31719285	-0.14101578	-0.5289005	0.2163282
0.080547914	-0.2808911	0.33651957	0.1702284	0.040858664	0.31042215	-0.081843555	-0.23985523	-0.14024135	-0.08648207	0.23629959	-0.17949529	0.2795268	0.30818778	-0.115681894	-0.31072134
-0.09117886	-0.19929548	0.35642833	0.010273148	0.27912292	0.30584878	-0.26276362	-0.1341035	0.115834236	0.08586904	-0.01936193	0.12067255	0.40075183	-0.085258484	0.051018313	-0.24987382
-0.18867525	0.065272555	0.08708951	-0.13048443	-0.10436185	0.18686621	-0.17458174	0.005925168	0.100708224	-0.1649374	0.03221375	-0.06936539	0.17598599	0.20087913	-0.037763912	-0.29448316
-0.03980368	-0.033999957	0.0152638955	-0.43537408	-0.23584314	0.37244928	-0.24274854	0.33210206	-0.02187776	-0.079336524	-0.2110514	0.31018212	0.14363942	0.050142884	-0.25853392	0.13476817
-0.22141348	0.0859648	-0.067485966	-0.35896993	-0.33709714	-0.021576935	-0.22402807	0.17834729	0.01310848	-0.26850832	-0.029225435	-0.14187455	-0.032247618	0.25308815	0.02053866	-0.21404769
0.072061844	-0.46680674	0.5754386	0.5608528	0.51246893	0.059466522	0.39793766	-0.5503298	-0.40550905	-0.13914686	0.55093646	-0.562938	0.57463694	0.58567095	-0.10489388	-0.6576683
-0.26891002	0.10034226	-0.12155804	-0.38192108	-0.33497664	0.20064735	-0.20569973	0.25541097	0.0984764	-0.23410952	-0.12677324	0.026981462	0.12510951	0.25968218	-0.2779053	-0.14812285
-0.21405506	-0.017295033	0.14376451	-0.09996869	-0.0077715563	0.09402502	-0.27227187	-0.042785715	0.102512985	-0.19747975	0.06518692	-0.13519737	0.25937277	0.25869912	-0.009296397	-0.30033875
0.09101722	-0.18082917	0.07961733	-0.30124423	-0.28391376	0.28805265	-0.011229722	0.030135047	-0.15339588	0.023659583	-0.035653662	0.11593425	0.08804036	0.17514567	-0.2833562	0.055457134
0.2400388	-0.378422	0.5157606	0.40460214	-0.14055347	-0.006398774	0.42417458	-0.5737786	-0.40624207	0.09428099	0.4720949	-0.3819819	0.45687252	0.52360845	-0.27017948	-0.44799513
0.15663137	-0.117300674	-0.15452068	-0.72512233	-0.74139076	-0.13849962	0.2316104	0.455996	-0.3135998	-0.21042792	-0.10730842	-0.00026968188	-0.56245834	0.47094116	-0.102454044	-0.009511513
0.16324009	-0.18130851	0.09053785	-0.25902522	-0.4226684	0.06674717	0.09173047	0.040396046	-0.3294592	-0.057434704	0.10417489	-0.014019087	-0.09764885	0.32516834	-0.22709697	-0.04555212
-0.16457537	0.09363096	-0.061169483	-0.41526118	-0.124238335	-0.12652598	-0.3605802	0.2626068	0.24773523	-0.26752833	-0.22101085	-0.042317312	-0.054681357	0.31297132	0.31859884	-0.32663056
0.26602274	-0.32430488	0.20315044	-0.39002645	-0.22137189	0.35258278	-0.0026876323	0.13354385	-0.2825997	0.18176854	-0.16113499	0.2759349	0.14669113	0.08068356	-0.41510195	0.27329117
0.082389705	-0.18595132	0.18847081	-0.14994785	0.12834135	0.4188949	-0.23489726	0.07873637	0.049968924	0.277032	-0.15755542	0.27331844	0.37507388	-0.26189798	-0.13351305	0.16302957
-0.5427403	0.597827	-0.56003654	-0.56363165	-0.63013136	0.44307065	-0.5461018	0.5952806	0.4723964	-0.44263518	-0.582493	0.61130935	0.02166489	-0.55626774	-0.69448864	0.69197863
-0.14714788	-0.09580649	0.21632026	-0.1981303	0.0621182	0.009358386	-0.37276843	0.0604805	0.16505903	-0.2117398	-0.09241911	0.02146669	0.15695062	0.1049233	0.2962951	-0.3652838
-0.2175821	-0.034171097	0.15181038	-0.09739608	-0.055981375	-0.048446637	-0.23733787	-0.08082304	0.11144557	-0.2665153	0.07144021	-0.21098693	0.16489482	0.2696116	0.2054819	-0.35656774
-0.1119518	-0.14025733	0.27594393	-0.25393492	0.27685082	0.2335557	-0.35138047	0.08001027	0.3061118	-0.010354979	-0.21805604	0.16432385	0.28591543	-0.16358201	0.44750965	-0.18239968
-0.06528388	-0.028003499	-0.10740107	-0.38368437	-0.2614105	0.14026415	-0.26410785	0.24706164	0.0014990349	-0.092771776	-0.16521327	0.11684845	0.025272913	0.12826711	-0.1459786	0.011025561
-0.15176447	-0.003090259	0.045359686	0.020168593	-0.2774868	0.11000928	-0.02071718	-0.058735736	-0.12127692	-0.1729499	0.13119113	-0.19640224	0.21248384	0.37555707	-0.3213359	-0.2772644
-0.027371973	-0.043857895	0.06994173	-0.36328918	-0.2187815	0.13181706	-0.19993581	0.12331496	-0.003785381	-0.13844879	-0.11868989	0.051548153	0.033872783	0.2220616	-0.03156568	-0.18478113
0.002331769	-0.08441134	0.12307713	-0.38779962	-0.16590373	0.039954476	-0.1486749	0.22205903	-0.016773233	-0.13384797	-0.16499728	0.034873508	0.0040511037	0.22026505	0.055558506	-0.12308132
-0.115434565	-0.042843252	0.13835563	-0.14871827	-0.13017412	0.065631025	-0.2156739	-0.057583388	-0.049557533	-0.20086429	0.119492315	-0.13739972	0.16157447	0.250785	-0.0619389	-0.32375005
-0.2868501	0.11899389	-0.0022559364	-0.19096018	-0.021959377	-0.078205325	-0.2460633	0.049325455	0.2598908	-0.32655746	-0.043352112	-0.21429217	0.01914667	0.32381436	0.33218077	-0.45101213
0.21060334	-0.2193473	0.0074652755	-0.5567248	-0.4558549	0.20344064	0.045263015	0.27910674	-0.2801249	-0.052948985	-0.20480882	0.32480377	-0.15219231	0.25848636	-0.33812702	0.2751822
0.3240995	-0.43179512	0.43263614	-0.13466595	0.40968314	0.4753211	-0.39381862	0.036060296	0.12443997	0.45101234	-0.42387617	0.4517632	0.49267173	-0.37778756	0.16074206	0.38828108
0.1605846	-0.29065582	0.3203449	-0.37235638	0.118955135	0.2508123	-0.28991985	0.23267683	0.055111833	0.13153177	-0.34813303	0.3328702	0.21401033	-0.116070986	0.16131756	0.1880555
0.3527168	-0.5413954	0.47210577	0.03672265	0.47081226	0.46402863	-0.368049	-0.19132024	0.20812483	0.5120139	-0.3097506	0.42991006	0.4345752	-0.4523267	0.32922992	0.3251879
0.02082891	-0.21151775	0.33322832	0.023219613	0.41317734	0.43639672	-0.43745735	-0.027701534	0.2647044	0.25256088	-0.2116873	0.26675794	0.423923	-0.32418612	0.23445654	0.103460096
-0.2646097	0.18236864	-0.2778215	-0.45953095	-0.25393444	0.32327235	-0.35118207	0.4410803	0.14531282	-0.12670626	-0.4256607	0.40465048	0.06327897	-0.04806499	-0.28942433	0.32649237
-0.4858813	0.48160583	-0.49708697	-0.57707727	-0.48519477	0.5351649	-0.50680476	0.6190027	0.5297774	-0.07743942	-0.5501001	0.592981	0.21061732	-0.5608093	-0.5818957	0.6860368
-0.19618453	0.102093264	-0.14131598	-0.24001653	-0.32194605	0.20403965	-0.16768841	0.2461641	-0.022147395	-0.1722559	-0.061353654	0.035955034	0.082575224	0.2100902	-0.2622553	-0.044497944
-0.06787258	-0.068793476	0.15329072	-0.30407107	-0.0051534874	-0.003761786	-0.27250382	0.124042355	0.13750526	-0.12859356	-0.16984995	0.02908573	0.07310934	0.13042933	0.27985945	-0.201026
-0.4074642	0.56906587	-0.526607	-0.5653159	-0.6414242	0.5372069	-0.4120518	0.5347195	0.40479693	-0.22196218	-0.55378723	0.6449764	0.05104507	-0.537066	-0.67274785	0.6270082
-0.12841788	0.043445565	-0.05859609	-0.41106775	-0.27420095	-0.22755925	-0.2048551	0.20105387	0.054464184	-0.2607681	-0.0542199	-0.23141438	-0.12838082	0.38594002	0.23933896	-0.3934522
-0.20530726	0.03760543	0.08691176	-0.18639947	-0.28709602	-0.21602921	-0.043621995	-0.012452258	-0.0087339915	-0.283985	0.1532349	-0.3244933	-0.13142112	0.4458481	0.13628276	-0.46895105
0.032298375	-0.14947812	0.0873889	-0.36145666	-0.026578097	0.33149728	-0.25308698	0.20284496	0.032791205	0.10660769	-0.32822597	0.33660254	0.19841737	-0.05924107	-0.09277853	0.19947818
-0.19759046	0.026033485	0.00024286627	-0.21331224	-0.045358844	0.31207246	-0.17525871	0.2017752	0.1257568	0.07990329	-0.2111544	0.24913538	0.24225156	-0.14629887	-0.17320076	0.115752175
0.28237656	-0.47733137	0.44344732	0.05300038	0.24645531	0.28605008	-0.23773162	-0.2874052	0.031087	0.28525805	0.002112637	0.1822864	0.37736803	-0.18853408	0.19195582	-0.08507146
-0.11432179	-0.05281797	0.015263217	-0.31709644	0.047517292	0.18313742	-0.25334728	0.22995995	0.16266987	-0.11203391	-0.24057603	0.1005051	0.13646002	0.04967389	0.17693764	-0.07944418
-0.4571701	0.32447618	-0.23198234	-0.49249816	-0.40161204	-0.37940043	-0.4295733	0.29252654	0.35840526	-0.44741893	-0.009757275	-0.53509164	-0.23887654	0.45369798	0.45704567	-0.5125976
0.20321436	-0.38128546	0.47031027	0.48799783	0.28470743	0.24749158	0.26169008	-0.49556035	-0.31698614	0.22402012	0.49273196	-0.48844734	0.5801858	0.40239748	-0.26724297	-0.5169224
-0.27805588	0.21532424	-0.12939684	-0.17855638	-0.27282742	-0.21623501	-0.10787743	0.13452911	0.15440014	-0.35013527	0.11755578	-0.34392384	-0.0828358	0.40641862	0.16045669	-0.41529056
0.38199297	-0.3497514	0.20510247	-0.7174766	-0.45914206	0.08544718	0.25771987	0.28468132	-0.29309082	0.0909838	-0.05372107	0.33514225	-0.35440892	0.3238142	-0.256353	0.3780098
0.015313964	-0.078921065	0.13984509	-0.13610771	-0.14530659	0.02375273	-0.08876144	-0.018829824	-0.02816519	-0.11090777	0.053952858	-0.0860972	0.061917778	0.17698589	0.029110994	-0.2596144
0.14794421	-0.22153041	0.10984319	-0.18335505	-0.33283994	0.10492263	-0.006860324	0.013085228	-0.20884664	-0.08572966	0.12424556	-0.0189321	-0.011242317	0.29252845	-0.22611818	-0.1572312
-0.30202678	0.1444086	0.13237733	-0.16480917	-0.021370115	-0.24661297	-0.3039367	-0.0484305	0.24087285	-0.33791307	0.17822742	-0.43715194	0.059581257	0.39057088	0.38890424	-0.5545379
-0.25509337	0.19858912	0.097410746	-0.014064053	-0.17529811	-0.27400807	-0.24389221	-0.18317944	0.09563949	-0.36888695	0.24539602	-0.397426	-0.08338957	0.48988974	0.28006893	-0.48426425
0.46023732	-0.41602993	0.3748053	0.08824933	-0.08433678	0.342239	0.15941429	-0.3130511	-0.40874633	0.4014264	0.1699491	0.054785248	0.29571298	0.08793201	-0.39543438	-0.089422576
-0.3168927	0.24661078	-0.15306059	-0.3014963	-0.05662086	-0.2725831	-0.37248862	0.21830033	0.36205834	-0.3369159	-0.110934824	-0.30764705	-0.09640101	0.31263617	0.4957641	-0.52485245
-0.38969126	0.39200184	-0.3557579	-0.53123444	-0.39712936	-0.18766682	-0.46965733	0.43337667	0.43268618	-0.33640587	-0.33327612	-0.19323696	-0.17741244	0.3159972	0.32522038	-0.38330156
0.52433443	-0.63456607	0.5357914	-0.16663125	0.5255911	0.5366973	-0.42503813	-0.022269987	0.22684342	0.58519155	-0.47807956	0.5095997	0.56482637	-0.5421879	0.30610466	0.523438
-0.16241589	-0.05810947	0.14164267	-0.38079548	0.1794548	0.25387102	-0.39399588	0.2634294	0.3041878	-0.028013688	-0.3428298	0.30148914	0.3231717	-0.12033273	0.22218996	-0.0372544
-0.13169762	-0.05877966	0.08117343	-0.2827595	0.00852811	0.1564395	-0.25412816	0.11822044	0.08398735	-0.09598971	-0.16444877	0.06933184	0.16769116	0.12118218	0.00223918	-0.087779835
-0.22049792	0.14770347	-0.23923214	-0.36645743	-0.02390295	0.34488022	-0.42446315	0.42056376	0.3283326	0.017452598	-0.38703445	0.33330333	0.23942609	-0.17551589	-0.17037024	0.28680676
-0.1460216	0.018224806	-0.0136429835	-0.21497406	-0.4573723	-0.26158166	-0.043044135	0.014117439	-0.10551967	-0.30910435	0.26684493	-0.435755	-0.20644952	0.4445426	0.12612985	-0.47733033
0.04547242	-0.13419068	0.11664026	-0.3032274	-0.03565575	0.30899557	-0.17033431	0.15042517	-0.057915866	0.10394069	-0.15049718	0.29733083	0.17442761	-0.071989	-0.16345228	0.10606035
-0.39491537	0.24310322	-0.13831955	-0.12895425	0.08743608	0.31625465	-0.254451	0.22527714	0.21638824	0.010070288	-0.12916936	0.13294229	0.30184516	-0.17189771	-0.32192937	0.07886256
0.32009476	-0.22846882	0.0072571617	-0.6122624	-0.45817465	0.38045117	0.14026864	0.3053267	-0.38171044	0.20030636	-0.3299125	0.49526903	-0.2076379	0.093303345	-0.46675172	0.50447094
-0.47443214	0.516474	-0.48934937	-0.5301916	-0.5305158	0.44366747	-0.43480232	0.44939297	0.41062164	-0.3056966	-0.43867818	0.42601255	0.05852821	-0.34533748	-0.5730417	0.55270714
-0.030869333	-0.15797797	0.24184409	-0.26453683	0.13688529	0.1312837	-0.2477217	0.060779203	0.09221973	-0.10462875	-0.17536415	0.10238397	0.19949353	0.0129825305	0.323907	-0.18599422
